"category","favorites","image_count","name","price_raw","product_reviews","seller_name","seller_rating","seller_reviews","tags","url"
,"34","6","Atlanticite Sterling Silver Ring: Chunky Balinese Artisan Crafted, US Size 8","$144.00","293","EnfleurageLilac","4.95","293",,"https://www.etsy.com/listing/1301589250/atlanticite-sterling-silver-ring-chunky?click_key=EuIuajneNcSChpFxdykUW5sGIA16%3ALT141faa4122ee7a7394eba7f724c030c852369960&click_sum=99cccedf&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+jewelry&ref=sc_gallery-6-3&frs=1&sts=1"
,"2","12","Sterling Silver Filigree Dangle with White Mabe Pearl Earrings: Lightweight Bali Jewelry handmade","$93.00","95","AHJewelryDesigner","4.76","95",,"https://www.etsy.com/listing/4455258906/sterling-silver-filigree-dangle-with?click_key=EuIuajneNcSChpFxdykUW5sGIA16%3ALTc5ac018d9dc98bdb87e5dca8f58cd54b3d1ed016&click_sum=a1fc7fe8&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+jewelry&ref=sc_gallery-6-4&frs=1"
,"10","10","Vintage Yaouré Wood Carved African Mask: Tribal Art Collectible-5007","$143.00","1641","spiritsspeaks","4.8","1600",,"https://www.etsy.com/listing/1808981831/vintage-yaoure-wood-carved-african-mask?click_key=Euo_0HRnZGQTFDvL5t0pOrwerHc6%3ALT126d87596d1faea71d83c90bf77068c9062dc44e&click_sum=c3da9283&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+mask&ref=sc_gallery-5-1&pro=1&frs=1&sts=1"
,"1534","8","Rainbow Moonstone Sterling Silver Statement Bib Necklace: Victorian Dangle, Balinese Design—SCARLET","$600.00","876","BluemoonstoneJewel","4.98","876",,"https://www.etsy.com/listing/596333130/rainbow-moonstone-sterling-silver?click_key=EuIuajneNcSChpFxdykUW5sGIA16%3ALTf38302a5e7e4d07f289acb22f17aa979c1066342&click_sum=92b5df85&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+jewelry&ref=sc_gallery-6-1&frs=1&sca=1&sts=1"
,"23","10","Balinese Barong Mask, Lion Wood Carving Wall Hanging, 16.5 inch","$152.99","161","ArasBali","4.91","161",,"https://www.etsy.com/listing/1326875747/balinese-barong-mask-lion-wood-carving?click_key=Euo_0HRnZGQTFDvL5t0pOrwerHc6%3ALT8cf78b691fd932111cd83e4d0a626530ca85bb9a&click_sum=430694a8&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+mask&ref=sc_gallery-5-2&pro=1&cns=1&local_signal_search=1"
,"4","6","Handmade Turquoise Brass Drop Earrings, Lightweight Statement Jewelry","$60.00","497","ebuJewelry","4.63","497",,"https://www.etsy.com/listing/4355271113/artsy-turquoise-brass-round-drop-earring?click_key=73313892-1145-4ca5-a2db-e543af9cc2e5%3ALTd5e95423c6eebf35a27084f83cf33898357109fc&click_sum=77ba3257&ls=s&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese%2Bhandmade&ref=sr_gallery-9-2&organic_search_click=1&frs=1&sts=1&local_signal_search=1&content_source=73313892-1145-4ca5-a2db-e543af9cc2e5%253ALTd5e95423c6eebf35a27084f83cf33898357109fc"
,"25","10","Hand carved wooden room divider, partition 4 panel! Distressed Antique finish","Now$638.27+","6","GlobalArtCraftss","4.9","6",,"https://www.etsy.com/listing/4401591216/hand-carved-wooden-room-divider?click_key=Eub1D9l7G7K9wcI3i0Vc0YEXOh63%3ALTadba1292640d3226bbfffdf1b36597319a3b496e&click_sum=72003745&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+furniture&ref=sc_gallery-6-1&pro=1&frs=1"
,"4","1","Sarkander and Balsa Hand Made Waggler Set","$34.18","6","HandMadeTackle","5","6",,"https://www.etsy.com/listing/1426291937/sarkander-and-balsa-hand-made-waggler?click_key=73313892-1145-4ca5-a2db-e543af9cc2e5%3ALT2bbb812fc668b67f0f9dd2bd42a11c9dde721ab1&click_sum=caf80958&ls=s&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese%2Bhandmade&ref=sr_gallery-9-1&organic_search_click=1&cns=1&content_source=73313892-1145-4ca5-a2db-e543af9cc2e5%253ALT2bbb812fc668b67f0f9dd2bd42a11c9dde721ab1"
,"57","14","Peridot Sterling Silver Earrings, Gemstone Birthstone Jewelry, Balinese Craftsmanship","Now$50.99","63","SanSanJewelryID","4.88","63",,"https://www.etsy.com/listing/1100204923/green-peridot-earrings-peridot?click_key=Eu-dOlHIZ7t2ISr7MWr5btZPED0b%3ALTe893f41a80fb4fe0c1c199dd89e50f7d70ffba3b&click_sum=61cd56eb&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese&ref=sc_gallery-7-3&pro=1&local_signal_search=1"
,"2","6","Balinese Woman Hand-Carved Wooden Statue","$95.00","242","TreasureAtticByLana","4.92","242",,"https://www.etsy.com/listing/1772060386/balinese-woman-hand-carved-wooden-statue?click_key=21b60a04-47f5-43b9-9590-28ce89281503%3ALTe7b6400911d94ad6ca6a21aa66478293e0edc59d&click_sum=0d060a5a&ls=s&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+furniture&ref=sr_gallery-6-1&organic_search_click=1&content_source=21b60a04-47f5-43b9-9590-28ce89281503%253ALTe7b6400911d94ad6ca6a21aa66478293e0edc59d"
,"12","10","PRIMITIVE FLOOR VASE, Timor Wood Vase, Hand-Carved Floor Vase, Wooden Tribal","$341.55","745","33imports","4.81","745",,"https://www.etsy.com/listing/1832351633/primitive-floor-vase-timor-wood-vase?click_key=Eu3f0SvAGRpWDD5DCnpn1yn7fLe7%3ALTf1554824581466d56ae2b13e793ee6195c8957c3&click_sum=5c53870e&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+decor&ref=sc_gallery-5-3&frs=1"
,"108","6","Hand Carved Wood Dragon Mobile Balinese Spirit chaser: Red  12""","$49.00","2751","acadiaworldtraders2","4.93","2800",,"https://www.etsy.com/listing/1750800675/hand-carved-wood-dragon-mobile-balinese?click_key=Eub1D9l7G7K9wcI3i0Vc0YEXOh63%3ALTd7a171756c574d968af01bc3e01a4da43d80b7d8&click_sum=290432d3&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+furniture&ref=sc_gallery-6-3&frs=1&sts=1"
,"2","4","Complete Bali Incense Stick Collection, Handmade Balinese Putri Bulan Incense from Ubud Indonesia, Sandalwood, Agarwood, Jasmine, Honey","Now$5.60+","5202","EverestTrader","4.89","5200",,"https://www.etsy.com/listing/4467817892/complete-bali-incense-stick-collection?click_key=EuonPIbja1eWs09QbxhTADodNC84%3ALT6aed424eeb59b2510e0614a669eb0fe33fcf4492&click_sum=34fa383f&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+decor&ref=sc_gallery-6-4&pro=1&sts=1"
,"45","10","Hand Carved Wooden Balinese Female Bust, Wood Carving Figurine from Bali Indonesia, Balinese Woman Bust Sculpture","$87.28","752","DanovaVintage","4.91","752",,"https://www.etsy.com/listing/1511385101/hand-carved-wooden-balinese-female-bust?click_key=Eu1Y-iuudu0tRuyp8rcLSPMWnQ36%3ALTe2e069402e89c8e20d0236da660a4bcd55c0bab1&click_sum=acd3f77c&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+product&ref=sc_gallery-7-3"
,"18","7","20CM Balinese Women Mask | Antique Wall Mask | Vintage Mask | Hand Painted Wooden Mask | Wood Sculpture | Indonesian Wall Mask | Wall Decor","$259.00","78","BaliBecikArtMarket","4.95","78",,"https://www.etsy.com/listing/1656139763/20cm-balinese-women-mask-antique-wall?click_key=89caf1dc-c4d9-470d-b5fb-2357249f3c25%3ALTbc93da57ce0e290bfe78af76f56d796d216f6ca1&click_sum=960cdab1&ls=s&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+mask&ref=sr_gallery-5-2&organic_search_click=1&local_signal_search=1&content_source=89caf1dc-c4d9-470d-b5fb-2357249f3c25%253ALTbc93da57ce0e290bfe78af76f56d796d216f6ca1"
,"118","9","Balinese golden Lotus Motif Panel architectural Relief Wood Carving Bali wall Art teal 60""","$398.00","2751","acadiaworldtraders2","4.93","2800",,"https://www.etsy.com/listing/1087990261/balinese-golden-lotus-motif-panel?click_key=Eu423_PwUOzrQcogC2uWNUN7qHa0%3ALT1ec97cbf67ec79596d0d26a979e5b834afcf5f3a&click_sum=83289964&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese&ref=sc_gallery-6-3&frs=1&cns=1&sts=1"
,"4","12","Vintage Balinese Carved Wooden Mask, Indonesian Tribal Decor","$92.78","199","LaBoutiqueDeMemoires","4.83","199",,"https://www.etsy.com/listing/4433083820/vintage-balinese-carved-wooden-mask?click_key=Eu1Y-iuudu0tRuyp8rcLSPMWnQ36%3ALT6bd9dd93ae00d16cb635bcf864569697d2eb3e1d&click_sum=3f6b3f00&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+product&ref=sc_gallery-7-4"
,"4","9","Peridot Sterling Silver Earrings, Intricate Balinese Design, Vintage","$296.00","293","EnfleurageLilac","4.95","293",,"https://www.etsy.com/listing/1803770353/grass-green-peridot-earrings-polished?click_key=Eu-dOlHIZ7t2ISr7MWr5btZPED0b%3ALTd8c82abc2ada4b86bdeb3c54d7f230002b7790f6&click_sum=e553ed0c&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese&ref=sc_gallery-7-4&frs=1&sts=1"
,"36","10","TABLE TOP UMBRELLA, Beach Table Decor, Hand Painted Umbrellas, Coastal Table","$47.52","745","33imports","4.81","745",,"https://www.etsy.com/listing/1689956722/table-top-umbrella-beach-table-decor?click_key=EuK3nmAdF_6gFddiO7_kzFNgbW5f%3ALT80a2052815e15264687fcf1ba87eb2e6f518586c&click_sum=f40d38c9&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+furniture&ref=sc_gallery-5-3&frs=1"
,"33","13","Handcrafted Sheesham Wood Coffee Table without Glass Top  | Indian Carved Rectangle Center Table | Living Room Furniture","$878.64","67","MOONWALKHANDICRAFTS","4.7","67",,"https://www.etsy.com/listing/4384073543/handcrafted-sheesham-wood-coffee-table?click_key=50fa4812-7453-4fa4-a8b9-ff1de67683d0%3ALTdbaa903e3beb66a07625194fd54a043998d91f22&click_sum=9925a4be&ls=s&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+furniture&ref=sr_gallery-5-1&organic_search_click=1&pro=1&frs=1&content_source=50fa4812-7453-4fa4-a8b9-ff1de67683d0%253ALTdbaa903e3beb66a07625194fd54a043998d91f22"
,"265","5","Balinese Golden Lotus Panel architectural Relief Wood Carving Bali wall Art teal 24""","$149.00","2751","acadiaworldtraders2","4.93","2800",,"https://www.etsy.com/listing/1083969483/balinese-golden-lotus-panel?click_key=EuO3pVDOqHBKxGNbiBGjIUHm0J68%3ALT3fe689608f2306d69925f6a1b2442b7ce299a572&click_sum=3d1cb0bf&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+decor&ref=sc_gallery-7-3&frs=1&sts=1"
,"0","7","Balinese Barong Folk Art Mask Handmade Wood Carved Spirit King","$135.00","30","RainyDayRevivalATL","5","30",,"https://www.etsy.com/listing/4477727432/balinese-barong-folk-art-mask-handmade?click_key=f1f4d58b-0838-40d7-8d83-80bedc127f75%3ALTfc3d615af6068e508ad2aef156281f4b4eaf607e&click_sum=fdb9d382&ls=s&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+product&ref=sr_gallery-7-2&organic_search_click=1&sts=1&content_source=f1f4d58b-0838-40d7-8d83-80bedc127f75%253ALTfc3d615af6068e508ad2aef156281f4b4eaf607e"
,"0","8","Framed Hand-Carved Balinese Mask – Original Artwork","$187.21","0","EthniqueChiqueStore",,"0",,"https://www.etsy.com/listing/4492419904/framed-hand-carved-balinese-mask?click_key=Euo_0HRnZGQTFDvL5t0pOrwerHc6%3ALTdf2edc31905c4fc2593aff6c57f5c343edaea0b8&click_sum=11762829&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+mask&ref=sc_gallery-5-3"
,"291","11","Hand Carved Mango Wood Queen Bed Headboard: Distressed Floral Home Decor","Now$1,008.35+","6","GlobalArtCraftss","4.9","6",,"https://www.etsy.com/listing/1665287278/hand-carved-mango-wood-queen-bed?click_key=EuK3nmAdF_6gFddiO7_kzFNgbW5f%3ALT47e403f9a9c68602851d5a4f109403ac373633eb&click_sum=e09b1fbd&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+furniture&ref=sc_gallery-5-4&pro=1&frs=1&cns=1"
,"48","9","Vintage Balinese Buddha Mask | Hand Carved Bali Folk Art Wall Sculpture | Peacock Crown","$159.00","2751","acadiaworldtraders2","4.93","2800",,"https://www.etsy.com/listing/1068553068/vintage-balinese-buddha-mask-hand-carved?click_key=Euo_0HRnZGQTFDvL5t0pOrwerHc6%3ALTd01996f4676b98b9d8a368fa13952db71d6c2758&click_sum=52d3409e&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+mask&ref=sc_gallery-5-4&frs=1&sts=1"
,"0","8","Framed Hand-Carved Balinese Mask – Original Artwork","$187.21","0","EthniqueChiqueStore",,"0",,"https://www.etsy.com/listing/4492401888/framed-hand-carved-balinese-mask?click_key=EuO3pVDOqHBKxGNbiBGjIUHm0J68%3ALTad7e1caa437f99e67eab12b807889e2324f083a4&click_sum=3c3d897c&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+decor&ref=sc_gallery-7-4"
,"17","14","Handmade Nephrite Jade D20","$700.00","17","BigFGems","5","17",,"https://www.etsy.com/listing/4388100442/handmade-nephrite-jade-d20?click_key=0198e728-e8bb-4c89-8f57-6d66033d9d9c%3ALT9b74e799705c40c32df200ff0c721e6854a4fe6c&click_sum=9a23a6dd&ls=s&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese%2Bhandmade&ref=sr_gallery-10-1&organic_search_click=1&frs=1&content_source=0198e728-e8bb-4c89-8f57-6d66033d9d9c%253ALT9b74e799705c40c32df200ff0c721e6854a4fe6c"
,"0","10","Handmade Skateboard","$120.00","0","PhinsSkateboards",,"0",,"https://www.etsy.com/listing/1027019956/handmade-skateboard?click_key=0198e728-e8bb-4c89-8f57-6d66033d9d9c%3ALT79ba39543e6fef06eb5c1172bbbde3c6f217e227&click_sum=643e3154&ls=s&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese%2Bhandmade&ref=sr_gallery-10-2&organic_search_click=1&frs=1&content_source=0198e728-e8bb-4c89-8f57-6d66033d9d9c%253ALT79ba39543e6fef06eb5c1172bbbde3c6f217e227"
,"8","7","Hand-Painted Balinese Mask, Calonarang Dance, Teak Wood Wall Decor","$352.00","30","SuwetaArtShop","4.85","30",,"https://www.etsy.com/listing/1334661317/hand-painted-balinese-mask-calonarang?click_key=89caf1dc-c4d9-470d-b5fb-2357249f3c25%3ALTcd139c7e8ce013e652a1cd78e0b3d792849131c0&click_sum=017803b8&ls=s&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+mask&ref=sr_gallery-5-1&organic_search_click=1&local_signal_search=1&content_source=89caf1dc-c4d9-470d-b5fb-2357249f3c25%253ALTcd139c7e8ce013e652a1cd78e0b3d792849131c0"
,"11","6","Natural Wood Carved Cabinet | 80×36×90.5 cm Rustic Storage Cabinet | Vintage Two-Tone Wood Drawer Cabinet | Carved Door Sideboard","Now$805.00","3","woodcraftsdisp","3.59","3",,"https://www.etsy.com/listing/4418813558/natural-wood-carved-cabinet-o-8036905-cm?click_key=5d9c0fd5-1008-43c8-855d-18676e6485c8%3ALT539ef27a107f58ebdbaf943db3ee20a2916a39ba&click_sum=ba0a3633&ls=s&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+furniture&ref=sr_gallery-7-1&organic_search_click=1&pro=1&frs=1&cns=1&content_source=5d9c0fd5-1008-43c8-855d-18676e6485c8%253ALT539ef27a107f58ebdbaf943db3ee20a2916a39ba"
,"6","9","Rustic Reclaimed Wood Open Shelf Nightstand Side Table","$450.00","56","GadoGadoFurniture","4.98","56",,"https://www.etsy.com/listing/835639224/rustic-reclaimed-wood-open-shelf?click_key=EuBD7y6yac1dXejlRwcPI5v8F9e7%3ALT8bb2d773e9bbf88ca587467af01e3182ca4e587b&click_sum=dfea5c41&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+furniture&ref=sc_gallery-7-3"
,"291","11","Hand Carved Mango Wood Queen Bed Headboard: Distressed Floral Home Decor","Now$1,008.35+","6","GlobalArtCraftss","4.9","6",,"https://www.etsy.com/listing/1665287278/hand-carved-mango-wood-queen-bed?click_key=Eub1D9l7G7K9wcI3i0Vc0YEXOh63%3ALTab18524d04dce6c2b1464f2277526d0c531e0056&click_sum=2d0e06e6&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+furniture&ref=sc_gallery-6-4&pro=1&frs=1&cns=1"
,"224","10","Balinese Three Eyed Demon Mask - Horned Leyak Monster, Carved Wood Bali Folk Art,","$98.00","2751","acadiaworldtraders2","4.93","2800",,"https://www.etsy.com/listing/1521253479/balinese-three-eyed-demon-mask-horned?click_key=EuBD7y6yac1dXejlRwcPI5v8F9e7%3ALT19f30270e223fee2de3ba6e7fe78a443306c990b&click_sum=5a0ecf5c&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+furniture&ref=sc_gallery-7-2&frs=1&sca=1&sts=1"
,"2","9","Lebber vintage® - Balinese lady carved from Coromandel wood, Bali Indonesia 1960","$302.14","950","Lebbervintage","4.87","950",,"https://www.etsy.com/listing/1688712715/lebber-vintage-balinese-lady-carved-from?click_key=f1f4d58b-0838-40d7-8d83-80bedc127f75%3ALT9f2cb8b679817edb59cd4d9eb5752e9096d57ec2&click_sum=a6d32249&ls=s&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+product&ref=sr_gallery-7-1&organic_search_click=1&pro=1&sts=1&content_source=f1f4d58b-0838-40d7-8d83-80bedc127f75%253ALT9f2cb8b679817edb59cd4d9eb5752e9096d57ec2"
,"49","7","Beautiful Large Vintage Tenganan Balinese Basket with Lid","$495.00","23","ClassicHomeFinds","4.74","23",,"https://www.etsy.com/listing/644058320/beautiful-large-vintage-tenganan?click_key=21b60a04-47f5-43b9-9590-28ce89281503%3ALT43e44647290c8f4ab9a0f34d10ad99be4325e49f&click_sum=508a8a1d&ls=s&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+furniture&ref=sr_gallery-6-2&organic_search_click=1&content_source=21b60a04-47f5-43b9-9590-28ce89281503%253ALT43e44647290c8f4ab9a0f34d10ad99be4325e49f"
,"1194","8","Large Balinese Lotus Wall Art, Brown Carved Wood Art 76” Boho King Bed Headboard, Teak Wood Wall Hanging, Home Decor Statement Art Panel","$531.00","210","SiamSawadeeDecor","4.78","210",,"https://www.etsy.com/listing/1828073153/large-balinese-lotus-wall-art-brown?click_key=Eub1D9l7G7K9wcI3i0Vc0YEXOh63%3ALT6bbe7acc916ff6438bf3beaf82ed92898aaa7e56&click_sum=8f38f834&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+furniture&ref=sc_gallery-6-2&pro=1&pop=1&sts=1"
,"169","10","Balinese Mermaid Goddess Wall art Panel Hand Carved Painted Wood Bali folk","$149.00","2751","acadiaworldtraders2","4.93","2800",,"https://www.etsy.com/listing/1065274874/balinese-mermaid-goddess-wall-art-panel?click_key=EuTtUQFAfgtE6ntdlacZh9kO8Te7%3ALT72c142e979435c73a304b522e13f818449d4f386&click_sum=dabb9aca&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese&ref=sc_gallery-8-1&frs=1&sts=1"
,"0","20","African Tribal Wood Mask Hand Carved Face Sculpture Fiber Beard Decor-G6386","Now$143.73","1641","spiritsspeaks","4.8","1600",,"https://www.etsy.com/listing/4487230166/african-tribal-wood-mask-hand-carved?click_key=EuGO-IRj0BHMhoJUGFyg-iXMj630%3ALT7b54dcc74ac8aeaee65861f80141b82bf3cc2a5f&click_sum=c974be9e&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+mask&ref=sc_gallery-6-1&pro=1&frs=1&sts=1"
,"188","10","Hand Carved Horned Dragon Mask: Balinese Wood Carving, Wall Art Sculpture","$189.00","2751","acadiaworldtraders2","4.93","2800",,"https://www.etsy.com/listing/1301614091/hand-carved-horned-dragon-mask-balinese?click_key=EuGO-IRj0BHMhoJUGFyg-iXMj630%3ALT8b4c84b5cbddb94122c5291f69570bc823d5c9f5&click_sum=24822037&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+mask&ref=sc_gallery-6-2&frs=1&cns=1&sts=1"
,"48","10","Balinese Dewi Tara Goddess Garden Statue, Hand Cast Stone Resin Volcanic Sand Garden Sculpture","$249.00","2751","acadiaworldtraders2","4.93","2800",,"https://www.etsy.com/listing/1299703679/balinese-dewi-tara-goddess-garden-statue?click_key=Eu2Bp3G44zX1mKNknHagRV84Uf2e%3ALT0d898831628f6a7077c2fdc9d112f73b99d17d6a&click_sum=021b1600&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+art&ref=sc_gallery-6-1&frs=1&sts=1"
,"57","12","Hand Carved Wooden Garuda Vishnu Sculpture, Balinese Art, 29.5 inch","$449.99","161","ArasBali","4.91","161",,"https://www.etsy.com/listing/1241754467/hand-carved-wooden-garuda-vishnu?click_key=Eu2Bp3G44zX1mKNknHagRV84Uf2e%3ALT45055c7344192095f38fca0566e0236150ac88e2&click_sum=b603e59c&ls=a&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+art&ref=sc_gallery-6-2&pro=1&local_signal_search=1"
,"26","10","Dewi Sita Goddess Mask Ramayana Wall art carved wood Balinese Folk Art","$94.00","2751","acadiaworldtraders2","4.93","2800",,"https://www.etsy.com/listing/1279452704/dewi-sita-goddess-mask-ramayana-wall-art?click_key=b715a4e8-04ce-408f-a6e1-a8939924fd13%3ALT1c25c8f2868fa8af075b23097a1b59303cc303a3&click_sum=dca1f634&ls=s&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=balinese+art&ref=sr_gallery-6-1&organic_search_click=1&frs=1&sts=1&content_source=b715a4e8-04ce-408f-a6e1-a8939924fd13%253ALT1c25c8f2868fa8af075b23097a1b59303cc303a3"
